matrix_type,sigma,repeat,image_idx,image_name,solver,baseline_solver,delta_psnr_db,delta_mse,delta_relative_error,delta_relative_residual,delta_time_ms
sparse,0.0,1,6,kodak_kodim07,gauss_seidel,np_solve,0.0,5.365338428297188e-17,1.6186338372589248e-08,1.4658147533518876e-08,3454.4043
sparse,0.0,1,6,kodak_kodim07,gmres,np_solve,0.0,7.948361400284573e-18,6.2363816517962695e-09,5.1777429876371555e-09,354.0738
sparse,0.0,1,7,kodak_kodim08,gaussian,np_solve,0.0,-1.242264408199222e-32,-5.799116825476576e-17,-5.4207324792183455e-17,1252.3619
sparse,0.0,1,7,kodak_kodim08,lu,np_solve,0.0,-2.964749486275214e-32,-1.601953387180381e-16,-1.477193329367537e-16,239.71810000000002
sparse,0.0,1,7,kodak_kodim08,gauss_seidel,np_solve,0.0,7.24544866523295e-17,1.587027629590721e-08,1.4432256818244726e-08,3073.263
sparse,0.0,1,7,kodak_kodim08,gmres,np_solve,0.0,1.1980347424546975e-17,6.468015484024616e-09,5.373205262326068e-09,347.80449999999996
sparse,0.0,1,8,kodak_kodim09,gaussian,np_solve,0.0,-1.0303924769930379e-32,-4.8810434563440006e-17,-4.604821959352813e-17,1302.5569
sparse,0.0,1,8,kodak_kodim09,lu,np_solve,0.0,-2.727765845736791e-32,-1.5004694335813828e-16,-1.3404552957356304e-16,236.25730000000001
sparse,0.0,1,8,kodak_kodim09,gauss_seidel,np_solve,0.0,8.250936318862183e-17,1.693631839138282e-08,1.5259941070623562e-08,3379.1353
sparse,0.0,1,8,kodak_kodim09,gmres,np_solve,0.0,1.0462047448302182e-17,6.041666200400349e-09,5.059839860196213e-09,352.6279
sparse,0.0,1,9,kodak_kodim10,gaussian,np_solve,0.0,-8.490808860171603e-33,-4.7099606301765386e-17,-4.658827871559186e-17,1265.4911
sparse,0.0,1,9,kodak_kodim10,lu,np_solve,0.0,-2.313244881277975e-32,-1.4816752071368897e-16,-1.3694261144031588e-16,242.7679
sparse,0.0,1,9,kodak_kodim10,gauss_seidel,np_solve,0.0,6.985953444424813e-17,1.6787744063420803e-08,1.509435262042421e-08,2904.079
sparse,0.0,1,9,kodak_kodim10,gmres,np_solve,0.0,9.146871933033937e-18,6.104684639109457e-09,5.115107494970894e-09,354.267
sparse,0.0,1,10,kodak_kodim11,gaussian,np_solve,0.0,-6.517660820720673e-33,-5.626271522458861e-17,-5.4994162429510764e-17,1268.6282
sparse,0.0,1,10,kodak_kodim11,lu,np_solve,0.0,-1.5428886778329473e-32,-1.5275863824776898e-16,-1.4481510009798027e-16,237.03220000000002
sparse,0.0,1,10,kodak_kodim11,gauss_seidel,np_solve,0.0,4.109589946471013e-17,1.610247674350492e-08,1.4582260868785349e-08,3610.3288
sparse,0.0,1,10,kodak_kodim11,gmres,np_solve,0.0,6.1647554774949885e-18,6.24331893127503e-09,5.2170507638339416e-09,351.1968
sparse,0.0,1,11,kodak_kodim12,gaussian,np_solve,0.0,-1.702600547346706e-32,-5.387997684995145e-17,-4.8956583825388315e-17,1368.5792000000001
sparse,0.0,1,11,kodak_kodim12,lu,np_solve,0.0,-4.1327058935403e-32,-1.506186345008192e-16,-1.3616099809923984e-16,247.1851
sparse,0.0,1,11,kodak_kodim12,gauss_seidel,np_solve,0.0,1.223884247003617e-16,1.6824768912318586e-08,1.5080417108055564e-08,3159.1767
sparse,0.0,1,11,kodak_kodim12,gmres,np_solve,0.0,1.634772911992376e-17,6.153296847772828e-09,5.15907817835088e-09,358.4909
sparse,0.0,1,12,kodak_kodim13,gaussian,np_solve,0.0,-8.900310703409615e-33,-5.499101837986567e-17,-5.159766204465284e-17,1269.7392
sparse,0.0,1,12,kodak_kodim13,lu,np_solve,0.0,-2.1468962794658068e-32,-1.5361956245260967e-16,-1.4241948515132014e-16,236.25799999999998
sparse,0.0,1,12,kodak_kodim13,gauss_seidel,np_solve,0.0,5.865235027805649e-17,1.6516433864714094e-08,1.495910400364134e-08,3200.5879
sparse,0.0,1,12,kodak_kodim13,gmres,np_solve,0.0,9.014697501270315e-18,6.439161838555189e-09,5.3124213169067075e-09,376.4044
sparse,0.0,1,13,kodak_kodim14,gaussian,np_solve,0.0,-5.8144185389098404e-33,-4.6355412005485695e-17,-3.9621389144189197e-17,1329.576
sparse,0.0,1,13,kodak_kodim14,lu,np_solve,0.0,-1.5759811578029158e-32,-1.45439978161193e-16,-1.296853113683241e-16,238.0762
sparse,0.0,1,13,kodak_kodim14,gauss_seidel,np_solve,0.0,4.704377596100536e-17,1.6502817756360036e-08,1.5010289962615063e-08,3529.6885
sparse,0.0,1,13,kodak_kodim14,gmres,np_solve,0.0,6.696176934396382e-18,6.230678438569196e-09,5.198082806894517e-09,350.84590000000003
sparse,0.0,1,14,kodak_kodim15,gaussian,np_solve,0.0,-1.1982694120328923e-32,-5.662425912899397e-17,-5.88268599352493e-17,1297.6342
sparse,0.0,1,14,kodak_kodim15,lu,np_solve,0.0,-2.903139546636387e-32,-1.608792391678586e-16,-1.5520690762042305e-16,245.6809
sparse,0.0,1,14,kodak_kodim15,gauss_seidel,np_solve,0.0,8.187366717541103e-17,1.705440875540842e-08,1.5386850382086473e-08,3326.8794
sparse,0.0,1,14,kodak_kodim15,gmres,np_solve,0.0,1.009754813142524e-17,6.007141884628217e-09,5.069292030686186e-09,394.30060000000003
sparse,0.0,1,15,kodak_kodim16,gaussian,np_solve,0.0,-7.72969792810587e-33,-5.338659187550831e-17,-4.577203257673243e-17,1273.6218999999999
sparse,0.0,1,15,kodak_kodim16,lu,np_solve,0.0,-1.9700932463165606e-32,-1.5832663545122002e-16,-1.4248721957141925e-16,237.2613
sparse,0.0,1,15,kodak_kodim16,gauss_seidel,np_solve,0.0,5.665122739058537e-17,1.707603600834961e-08,1.546073016168181e-08,3144.8458
sparse,0.0,1,15,kodak_kodim16,gmres,np_solve,0.0,7.50172151779643e-18,6.215658028741886e-09,5.1903196653949634e-09,381.2532
sparse,0.0,1,16,kodak_kodim17,gaussian,np_solve,0.0,-4.6957237733427755e-33,-5.022438167105136e-17,-4.555995360309231e-17,1284.4751
sparse,0.0,1,16,kodak_kodim17,lu,np_solve,0.0,-1.1745548002281943e-32,-1.443862210413991e-16,-1.3226118596641406e-16,237.2779
sparse,0.0,1,16,kodak_kodim17,gauss_seidel,np_solve,0.0,3.403879475943992e-17,1.6189204403748673e-08,1.4797533567731201e-08,2457.5319999999997
sparse,0.0,1,16,kodak_kodim17,gmres,np_solve,0.0,5.302986021891123e-18,6.389724327661624e-09,5.303493814345057e-09,350.4053
sparse,0.0,1,17,kodak_kodim18,gaussian,np_solve,0.0,-4.134611095869357e-33,-5.506081569682155e-17,-5.276655107871019e-17,1283.4595000000002
sparse,0.0,1,17,kodak_kodim18,lu,np_solve,0.0,-1.0250531144361126e-32,-1.5958288279518687e-16,-1.486319674001697e-16,234.5543
sparse,0.0,1,17,kodak_kodim18,gauss_seidel,np_solve,0.0,2.4161182806660587e-17,1.544395843626821e-08,1.4003815684768518e-08,2460.658
sparse,0.0,1,17,kodak_kodim18,gmres,np_solve,0.0,4.036465129952306e-18,6.3258442786506296e-09,5.248637616146533e-09,361.0265
sparse,0.0,1,18,kodak_kodim19,gaussian,np_solve,0.0,-8.645464872658311e-33,-4.82858625451506e-17,-4.436965957488491e-17,1347.2891
sparse,0.0,1,18,kodak_kodim19,lu,np_solve,0.0,-2.3704632634914417e-32,-1.5421406865485342e-16,-1.4098114227387112e-16,238.4389
sparse,0.0,1,18,kodak_kodim19,gauss_seidel,np_solve,0.0,6.815852724268224e-17,1.68812752431759e-08,1.518426717112199e-08,2440.4487000000004
sparse,0.0,1,18,kodak_kodim19,gmres,np_solve,0.0,8.89249946521869e-18,6.097573694402682e-09,5.0962239152596054e-09,366.0821
sparse,0.0,1,19,kodak_kodim20,gaussian,np_solve,0.0,-2.3361737541675698e-32,-5.736593615902277e-17,-5.450316307991992e-17,1246.2628
sparse,0.0,1,19,kodak_kodim20,lu,np_solve,0.0,-5.319700654888411e-32,-1.5717769834104346e-16,-1.476628972836721e-16,237.88230000000001
sparse,0.0,1,19,kodak_kodim20,gauss_seidel,np_solve,0.0,1.5601230976050232e-16,1.7081728748341303e-08,1.538363407206123e-08,2867.9698000000003
sparse,0.0,1,19,kodak_kodim20,gmres,np_solve,0.0,1.9543866284369458e-17,6.136904865644464e-09,5.140942227964265e-09,356.0349
sparse,0.0,1,20,kodak_kodim21,gaussian,np_solve,0.0,-8.300126681062289e-33,-4.8605156226870105e-17,-4.413555728906858e-17,1269.5653
sparse,0.0,1,20,kodak_kodim21,lu,np_solve,0.0,-2.2021842712107197e-32,-1.4930923241114926e-16,-1.36510522147776e-16,241.4693
sparse,0.0,1,20,kodak_kodim21,gauss_seidel,np_solve,0.0,7.187597232604761e-17,1.7610225732346346e-08,1.588982083274397e-08,3246.7228
sparse,0.0,1,20,kodak_kodim21,gmres,np_solve,0.0,8.786808894470513e-18,6.160287747450067e-09,5.1436280958363e-09,356.09099999999995
sparse,0.0,1,21,kodak_kodim22,gaussian,np_solve,0.0,-9.040674119928988e-33,-5.664343247083521e-17,-5.3002720261155486e-17,1239.2751
sparse,0.0,1,21,kodak_kodim22,lu,np_solve,0.0,-2.0846395446060772e-32,-1.4974685702369293e-16,-1.407298092018719e-16,237.5508
sparse,0.0,1,21,kodak_kodim22,gauss_seidel,np_solve,0.0,6.952834390083021e-17,1.7787576968086963e-08,1.6077623877409225e-08,3602.6182
sparse,0.0,1,21,kodak_kodim22,gmres,np_solve,0.0,8.454680916659694e-18,6.2066284514027085e-09,5.185984079610201e-09,366.0246
sparse,0.0,1,22,kodak_kodim23,gaussian,np_solve,0.0,-8.493121347837823e-33,-5.360462417497493e-17,-4.7421053488120314e-17,1294.7975000000001
sparse,0.0,1,22,kodak_kodim23,lu,np_solve,0.0,-2.0853281061782258e-32,-1.5178557670956956e-16,-1.3917103351071306e-16,239.8083
sparse,0.0,1,22,kodak_kodim23,gauss_seidel,np_solve,0.0,6.457193754278406e-17,1.73343515785504e-08,1.563665126088173e-08,3452.7106
sparse,0.0,1,22,kodak_kodim23,gmres,np_solve,0.0,7.879199513240445e-18,6.0553502971660654e-09,5.086940709336149e-09,361.5551
sparse,0.0,1,23,kodak_kodim24,gaussian,np_solve,0.0,-8.34416436470745e-33,-5.1075329796732866e-17,-5.255884807444631e-17,1317.6833000000001
sparse,0.0,1,23,kodak_kodim24,lu,np_solve,0.0,-2.0053181308643699e-32,-1.498532934870767e-16,-1.403594387183039e-16,237.2493
sparse,0.0,1,23,kodak_kodim24,gauss_seidel,np_solve,0.0,6.692336570717777e-17,1.8081836053697425e-08,1.650538093518114e-08,2445.5824
sparse,0.0,1,23,kodak_kodim24,gmres,np_solve,0.0,8.417130098459696e-18,6.398381802315402e-09,5.3024414708426885e-09,364.8597
sparse,0.0,2,0,kodak_kodim01,gaussian,np_solve,0.0,-7.258422109877149e-33,-4.8626488767042605e-17,-4.620750457334825e-17,1281.5952
sparse,0.0,2,0,kodak_kodim01,lu,np_solve,0.0,-1.8554014330654475e-32,-1.4272853777290236e-16,-1.3269907477947264e-16,250.5826
sparse,0.0,2,0,kodak_kodim01,gauss_seidel,np_solve,0.0,6.665758071740389e-17,1.7905463130939484e-08,1.6344044347365867e-08,3695.5784999999996
sparse,0.0,2,0,kodak_kodim01,gmres,np_solve,0.0,8.134082972412771e-18,6.257172490364557e-09,5.22771731783886e-09,393.954
sparse,0.0,2,1,kodak_kodim02,gaussian,np_solve,0.0,-3.8185481141360564e-33,-5.169040157117124e-17,-4.654869809790798e-17,1317.0086999999999
sparse,0.0,2,1,kodak_kodim02,lu,np_solve,0.0,-9.36013776820609e-33,-1.4578855169228933e-16,-1.3360325843240736e-16,255.0759
sparse,0.0,2,1,kodak_kodim02,gauss_seidel,np_solve,0.0,2.8323130663922336e-17,1.655829038780357e-08,1.4968048737653314e-08,3049.8218
sparse,0.0,2,1,kodak_kodim02,gmres,np_solve,0.0,4.025403161600099e-18,6.24674935301738e-09,5.206635719501721e-09,350.03000000000003
sparse,0.0,2,2,kodak_kodim03,gaussian,np_solve,0.0,-7.511571588636264e-33,-5.622764742105426e-17,-5.2987737444159655e-17,1310.2054
sparse,0.0,2,2,kodak_kodim03,lu,np_solve,0.0,-1.777821211204687e-32,-1.5336996513346715e-16,-1.429345099905711e-16,251.03010000000003
sparse,0.0,2,2,kodak_kodim03,gauss_seidel,np_solve,0.0,5.556868843604169e-17,1.7451552768772353e-08,1.5810826530506528e-08,3168.3939
sparse,0.0,2,2,kodak_kodim03,gmres,np_solve,0.0,6.931588739609768e-18,6.167328218960936e-09,5.1727029893280125e-09,359.95099999999996
sparse,0.0,2,3,kodak_kodim04,gaussian,np_solve,0.0,-5.585367432395976e-33,-4.5834218115854664e-17,-4.352221339658239e-17,1279.9702
sparse,0.0,2,3,kodak_kodim04,lu,np_solve,0.0,-1.5104516643505898e-32,-1.4333834268266634e-16,-1.362140132187864e-16,245.8864
sparse,0.0,2,3,kodak_kodim04,gauss_seidel,np_solve,0.0,4.5085593020567316e-17,1.638251307262712e-08,1.4951652873488776e-08,3558.895
sparse,0.0,2,3,kodak_kodim04,gmres,np_solve,0.0,6.8730170072313e-18,6.4096614295971655e-09,5.319117045041428e-09,366.5836
sparse,0.0,2,4,kodak_kodim05,gaussian,np_solve,0.0,-5.624034409354298e-33,-5.376355069162099e-17,-5.4843275873957423e-17,1279.0516
sparse,0.0,2,4,kodak_kodim05,lu,np_solve,0.0,-1.3781488723754078e-32,-1.517335238324491e-16,-1.4393230369414385e-16,255.20589999999999
sparse,0.0,2,4,kodak_kodim05,gauss_seidel,np_solve,0.0,2.9377339242582573e-17,1.4486443920916962e-08,1.3487535561131447e-08,3773.2083
sparse,0.0,2,4,kodak_kodim05,gmres,np_solve,0.0,5.905431613354405e-18,6.465630259916243e-09,5.35407393344014e-09,371.5632
sparse,0.0,2,5,kodak_kodim06,gaussian,np_solve,0.0,-1.244182250553841e-32,-5.142509523919187e-17,-5.000308167610658e-17,1297.9313
sparse,0.0,2,5,kodak_kodim06,lu,np_solve,0.0,-3.1703143327641047e-32,-1.5190198685880804e-16,-1.4103216141055637e-16,236.14909999999998
sparse,0.0,2,5,kodak_kodim06,gauss_seidel,np_solve,0.0,9.556246893505461e-17,1.69767983176909e-08,1.5401755144660994e-08,3656.2226
sparse,0.0,2,5,kodak_kodim06,gmres,np_solve,0.0,1.330682383081266e-17,6.336433217668544e-09,5.276335446742657e-09,360.8872
sparse,0.0,2,6,kodak_kodim07,gaussian,np_solve,0.0,-6.81075209723386e-33,-4.590697971375708e-17,-4.305723175076176e-17,1325.0437
sparse,0.0,2,6,kodak_kodim07,lu,np_solve,0.0,-1.8564328524367228e-32,-1.4472010842580212e-16,-1.3351371852685575e-16,241.9021
sparse,0.0,2,6,kodak_kodim07,gauss_seidel,np_solve,0.0,5.365338428297188e-17,1.6186338372589248e-08,1.4658147533518876e-08,3466.1956
sparse,0.0,2,6,kodak_kodim07,gmres,np_solve,0.0,7.948361400284573e-18,6.2363816517962695e-09,5.1777429876371555e-09,354.7001
sparse,0.0,2,7,kodak_kodim08,gaussian,np_solve,0.0,-1.242264408199222e-32,-5.799116825476576e-17,-5.4207324792183455e-17,1303.9464
sparse,0.0,2,7,kodak_kodim08,lu,np_solve,0.0,-2.964749486275214e-32,-1.601953387180381e-16,-1.477193329367537e-16,254.2758
sparse,0.0,2,7,kodak_kodim08,gauss_seidel,np_solve,0.0,7.24544866523295e-17,1.587027629590721e-08,1.4432256818244726e-08,2963.86
sparse,0.0,2,7,kodak_kodim08,gmres,np_solve,0.0,1.1980347424546975e-17,6.468015484024616e-09,5.373205262326068e-09,363.2738
sparse,0.0,2,8,kodak_kodim09,gaussian,np_solve,0.0,-1.0303924769930379e-32,-4.8810434563440006e-17,-4.604821959352813e-17,1235.1236
sparse,0.0,2,8,kodak_kodim09,lu,np_solve,0.0,-2.727765845736791e-32,-1.5004694335813828e-16,-1.3404552957356304e-16,234.8356
sparse,0.0,2,8,kodak_kodim09,gauss_seidel,np_solve,0.0,8.250936318862183e-17,1.693631839138282e-08,1.5259941070623562e-08,3302.5332000000003
sparse,0.0,2,8,kodak_kodim09,gmres,np_solve,0.0,1.0462047448302182e-17,6.041666200400349e-09,5.059839860196213e-09,346.50190000000003
sparse,0.0,2,9,kodak_kodim10,gaussian,np_solve,0.0,-8.490808860171603e-33,-4.7099606301765386e-17,-4.658827871559186e-17,1289.2155
sparse,0.0,2,9,kodak_kodim10,lu,np_solve,0.0,-2.313244881277975e-32,-1.4816752071368897e-16,-1.3694261144031588e-16,236.1298
sparse,0.0,2,9,kodak_kodim10,gauss_seidel,np_solve,0.0,6.985953444424813e-17,1.6787744063420803e-08,1.509435262042421e-08,2914.3633999999997
sparse,0.0,2,9,kodak_kodim10,gmres,np_solve,0.0,9.146871933033937e-18,6.104684639109457e-09,5.115107494970894e-09,351.8988
sparse,0.0,2,10,kodak_kodim11,gaussian,np_solve,0.0,-6.517660820720673e-33,-5.626271522458861e-17,-5.4994162429510764e-17,1249.8376
sparse,0.0,2,10,kodak_kodim11,lu,np_solve,0.0,-1.5428886778329473e-32,-1.5275863824776898e-16,-1.4481510009798027e-16,239.6725
sparse,0.0,2,10,kodak_kodim11,gauss_seidel,np_solve,0.0,4.109589946471013e-17,1.610247674350492e-08,1.4582260868785349e-08,3719.1044
sparse,0.0,2,10,kodak_kodim11,gmres,np_solve,0.0,6.1647554774949885e-18,6.24331893127503e-09,5.2170507638339416e-09,367.6939
sparse,0.0,2,11,kodak_kodim12,gaussian,np_solve,0.0,-1.702600547346706e-32,-5.387997684995145e-17,-4.8956583825388315e-17,1284.9968999999999
sparse,0.0,2,11,kodak_kodim12,lu,np_solve,0.0,-4.1327058935403e-32,-1.506186345008192e-16,-1.3616099809923984e-16,240.9474
sparse,0.0,2,11,kodak_kodim12,gauss_seidel,np_solve,0.0,1.223884247003617e-16,1.6824768912318586e-08,1.5080417108055564e-08,3087.8312
sparse,0.0,2,11,kodak_kodim12,gmres,np_solve,0.0,1.634772911992376e-17,6.153296847772828e-09,5.15907817835088e-09,361.0082
sparse,0.0,2,12,kodak_kodim13,gaussian,np_solve,0.0,-8.900310703409615e-33,-5.499101837986567e-17,-5.159766204465284e-17,1314.1941000000002
sparse,0.0,2,12,kodak_kodim13,lu,np_solve,0.0,-2.1468962794658068e-32,-1.5361956245260967e-16,-1.4241948515132014e-16,239.64600000000002
sparse,0.0,2,12,kodak_kodim13,gauss_seidel,np_solve,0.0,5.865235027805649e-17,1.6516433864714094e-08,1.495910400364134e-08,3219.7136
sparse,0.0,2,12,kodak_kodim13,gmres,np_solve,0.0,9.014697501270315e-18,6.439161838555189e-09,5.3124213169067075e-09,354.1985
sparse,0.0,2,13,kodak_kodim14,gaussian,np_solve,0.0,-5.8144185389098404e-33,-4.6355412005485695e-17,-3.9621389144189197e-17,1244.9570999999999
sparse,0.0,2,13,kodak_kodim14,lu,np_solve,0.0,-1.5759811578029158e-32,-1.45439978161193e-16,-1.296853113683241e-16,231.87699999999998
sparse,0.0,2,13,kodak_kodim14,gauss_seidel,np_solve,0.0,4.704377596100536e-17,1.6502817756360036e-08,1.5010289962615063e-08,3561.6174
sparse,0.0,2,13,kodak_kodim14,gmres,np_solve,0.0,6.696176934396382e-18,6.230678438569196e-09,5.198082806894517e-09,356.2832
sparse,0.0,2,14,kodak_kodim15,gaussian,np_solve,0.0,-1.1982694120328923e-32,-5.662425912899397e-17,-5.88268599352493e-17,1282.8557
sparse,0.0,2,14,kodak_kodim15,lu,np_solve,0.0,-2.903139546636387e-32,-1.608792391678586e-16,-1.5520690762042305e-16,239.9323
sparse,0.0,2,14,kodak_kodim15,gauss_seidel,np_solve,0.0,8.187366717541103e-17,1.705440875540842e-08,1.5386850382086473e-08,3305.552
sparse,0.0,2,14,kodak_kodim15,gmres,np_solve,0.0,1.009754813142524e-17,6.007141884628217e-09,5.069292030686186e-09,348.27380000000005
sparse,0.0,2,15,kodak_kodim16,gaussian,np_solve,0.0,-7.72969792810587e-33,-5.338659187550831e-17,-4.577203257673243e-17,1290.3004
sparse,0.0,2,15,kodak_kodim16,lu,np_solve,0.0,-1.9700932463165606e-32,-1.5832663545122002e-16,-1.4248721957141925e-16,243.2514
sparse,0.0,2,15,kodak_kodim16,gauss_seidel,np_solve,0.0,5.665122739058537e-17,1.707603600834961e-08,1.546073016168181e-08,3133.9537
sparse,0.0,2,15,kodak_kodim16,gmres,np_solve,0.0,7.50172151779643e-18,6.215658028741886e-09,5.1903196653949634e-09,371.0025
sparse,0.0,2,16,kodak_kodim17,gaussian,np_solve,0.0,-4.6957237733427755e-33,-5.022438167105136e-17,-4.555995360309231e-17,1265.6634000000001
sparse,0.0,2,16,kodak_kodim17,lu,np_solve,0.0,-1.1745548002281943e-32,-1.443862210413991e-16,-1.3226118596641406e-16,239.8976
sparse,0.0,2,16,kodak_kodim17,gauss_seidel,np_solve,0.0,3.403879475943992e-17,1.6189204403748673e-08,1.4797533567731201e-08,2486.8343
sparse,0.0,2,16,kodak_kodim17,gmres,np_solve,0.0,5.302986021891123e-18,6.389724327661624e-09,5.303493814345057e-09,350.73519999999996
sparse,0.0,2,17,kodak_kodim18,gaussian,np_solve,0.0,-4.134611095869357e-33,-5.506081569682155e-17,-5.276655107871019e-17,1347.0607
sparse,0.0,2,17,kodak_kodim18,lu,np_solve,0.0,-1.0250531144361126e-32,-1.5958288279518687e-16,-1.486319674001697e-16,252.41870000000003
sparse,0.0,2,17,kodak_kodim18,gauss_seidel,np_solve,0.0,2.4161182806660587e-17,1.544395843626821e-08,1.4003815684768518e-08,2473.8428
sparse,0.0,2,17,kodak_kodim18,gmres,np_solve,0.0,4.036465129952306e-18,6.3258442786506296e-09,5.248637616146533e-09,370.7152
sparse,0.0,2,18,kodak_kodim19,gaussian,np_solve,0.0,-8.645464872658311e-33,-4.82858625451506e-17,-4.436965957488491e-17,1253.6968
sparse,0.0,2,18,kodak_kodim19,lu,np_solve,0.0,-2.3704632634914417e-32,-1.5421406865485342e-16,-1.4098114227387112e-16,243.9194
sparse,0.0,2,18,kodak_kodim19,gauss_seidel,np_solve,0.0,6.815852724268224e-17,1.68812752431759e-08,1.518426717112199e-08,2409.2228
sparse,0.0,2,18,kodak_kodim19,gmres,np_solve,0.0,8.89249946521869e-18,6.097573694402682e-09,5.0962239152596054e-09,352.04769999999996
sparse,0.0,2,19,kodak_kodim20,gaussian,np_solve,0.0,-2.3361737541675698e-32,-5.736593615902277e-17,-5.450316307991992e-17,1297.9004
sparse,0.0,2,19,kodak_kodim20,lu,np_solve,0.0,-5.319700654888411e-32,-1.5717769834104346e-16,-1.476628972836721e-16,267.69010000000003
sparse,0.0,2,19,kodak_kodim20,gauss_seidel,np_solve,0.0,1.5601230976050232e-16,1.7081728748341303e-08,1.538363407206123e-08,2983.5302
sparse,0.0,2,19,kodak_kodim20,gmres,np_solve,0.0,1.9543866284369458e-17,6.136904865644464e-09,5.140942227964265e-09,390.81640000000004
sparse,0.0,2,20,kodak_kodim21,gaussian,np_solve,0.0,-8.300126681062289e-33,-4.8605156226870105e-17,-4.413555728906858e-17,1329.0030000000002
sparse,0.0,2,20,kodak_kodim21,lu,np_solve,0.0,-2.2021842712107197e-32,-1.4930923241114926e-16,-1.36510522147776e-16,247.4639
sparse,0.0,2,20,kodak_kodim21,gauss_seidel,np_solve,0.0,7.187597232604761e-17,1.7610225732346346e-08,1.588982083274397e-08,3371.2572
sparse,0.0,2,20,kodak_kodim21,gmres,np_solve,0.0,8.786808894470513e-18,6.160287747450067e-09,5.1436280958363e-09,357.16369999999995
sparse,0.0,2,21,kodak_kodim22,gaussian,np_solve,0.0,-9.040674119928988e-33,-5.664343247083521e-17,-5.3002720261155486e-17,1333.5956
sparse,0.0,2,21,kodak_kodim22,lu,np_solve,0.0,-2.0846395446060772e-32,-1.4974685702369293e-16,-1.407298092018719e-16,240.5754
sparse,0.0,2,21,kodak_kodim22,gauss_seidel,np_solve,0.0,6.952834390083021e-17,1.7787576968086963e-08,1.6077623877409225e-08,3665.1816
sparse,0.0,2,21,kodak_kodim22,gmres,np_solve,0.0,8.454680916659694e-18,6.2066284514027085e-09,5.185984079610201e-09,355.8977
sparse,0.0,2,22,kodak_kodim23,gaussian,np_solve,0.0,-8.493121347837823e-33,-5.360462417497493e-17,-4.7421053488120314e-17,1280.6294
sparse,0.0,2,22,kodak_kodim23,lu,np_solve,0.0,-2.0853281061782258e-32,-1.5178557670956956e-16,-1.3917103351071306e-16,255.5791
sparse,0.0,2,22,kodak_kodim23,gauss_seidel,np_solve,0.0,6.457193754278406e-17,1.73343515785504e-08,1.563665126088173e-08,3465.1775
sparse,0.0,2,22,kodak_kodim23,gmres,np_solve,0.0,7.879199513240445e-18,6.0553502971660654e-09,5.086940709336149e-09,352.4713
